id,articulo,clase
51,La llamada agraciada De camino hacia su destino  un timbre sobresale. El número desconocido aparece en la pantalla de su celular. Al tomar la llamada  se escucha una voz masculina  amable  que con gran astucia le saca informaciones básicas. Cosas tan sencillas que parecen poco importantes  pero que son la herramienta adecuada en manos poco amistosas. ¿Cuál es tu nombre completo? ¿Dónde vives? ¿A qué te dedicas? Son las interrogantes que  con la habilidad felina  se escuchan desde el receptor móvil de aquel joven. Después del corto interrogatorio  aparentemente inocente  donde hasta el más desconfiado accede a responder  viene el meollo de tanta palabrería: “Señor ‘fulano’  usted ha sido el agraciado. Es el ganador de 100 000 pesos y órdenes de compras en la compañía ‘zutana’ como un premio por su lealtad a la institución ‘mengana’. La señal en forma circular con tono rojo vivo que se activa en los semáforos para frenar ante la advertencia que algo raro va a pasar  fue la misma que pasó por la mente de a...,no

52,Libros aliados a la decoración La revolución es una característica del siglo XXI. Por ello  cada vez más nuevos elementos son integrados a la decoración. Los libros no son la excepción de estos cambios ornamentales. Habitación  cocina  centros de mesa y salas son los escenarios más comunes para su exhibición.Aparte de la función básica que tienen los libros (enseñar y culturizar)  también sirven para crear un ambiente armonioso y engalanar el entorno. Además de que son una alternativa muy eficaz para aquellos amantes de la lectura y con poco espacio para colocar sus obras.Embellecer con originalidadExisten muchos trucos para adornar. Vielka Batista  arquitecta  manifiesta que colocar los libros apilados como torre visualmente trasmite estilismo. “El complemento de los libros con el resto de los elementos decorativos es ideal para cubrir espacios. Por ejemplo  entre los marcos de las puertas  techos o pasillos”.Sin embargo  no es tan sencillo como parece  y el truco está en tener una temática y ordenar bien los co...,no

53,Paredes vivas Las nuevas tendencias en papeles pintados nos devuelven a plena naturaleza. La pintura tiene su espacio  pero el papel y sus texturas siguen logrando adeptos. Texturas  colores y dibujos se alían  juntos o por separado  para lograr una atmósfera cálida y agradable.La firma italiana Élitis titula El Dorado  Vuelta a los Orígenes su nueva colección  incubada en el centro de una reserva natural y cuyo objetivo es hacer que se incorporen a nuestros sentidos tonos y texturas que nos acercan a bosques encantados y a un mar intenso.“La naturaleza ha sido nuestra fuente de inspiración y a través del papel libera la esencia de sus materias vegetales”  señalan desde la firma. Una colección que se instala en “Atelier d’artiste” la rafia que deja filtrar su tejido bajo los tintes naturales  colores brillantes en un enlucido de cal o yeso  que se teje en una superposición aleatoria.Tintes naturalesEn “Isola”  inspirada en la corteza de Abacá  secada y delicadamente ensamblada  se reiventan los t...,no

54,Festival de plantas en el Botanico Por lo regular  la gente suele confundir los términos especies nativas y endémicas;  sin embargo  existe una diferencia.Una especie endémica es aquella que se distribuye en un lugar o región geográfica específica y es imposible encontrarle de forma natural en otra parte del mundo. Una especie nativa es aquella originaria o autóctona de la zona en que habita  pero que no se encuentra necesariamente en forma exclusiva en ese lugar  es decir  que una especie nativa puede existir de forma natural en distintos lugares. El concepto de especie introducida hace referencia a especies que han sido transportadas más allá de su distribución geográfica nativa por la acción humana y han logrado aclimatarse o naturalizarse en lugares donde no crecen de forma natural. Este y otros temas serán abordados en el programa de charlas que ofrecerá el Jardín Botánico Nacional durante el X Festival Nacional de Plantas y Flores  a realizarse del 31 de octubre al 2 de noviembre  con el propósito de promover e...,no

55,Alimentación más saludable para vivir en salud Tener una alimentación saludable significa elegir alimentos que aporten los nutrientes esenciales y la energía necesaria para realizar nuestras actividades diarias.La alimentación nos permite tomar del medio que nos rodea los alimentos de la dieta  y la nutrición es el proceso que permite que nuestro organismo utilice los nutrientes que contienen los alimentos para realizar sus funciones.Los alimentos son todos los productos naturales o industrializados que consumimos para cubrir una necesidad fisiológica.Se ha demostrado que tener una alimentación saludable puede ayudar a prevenir enfermedades como la obesidad  diabetes  anemias  hipertensión arterial y  en general  enfermedades cardiovasculares.RequisitosPara lograr una buena nutrición debemos cumplir lo siguiente:Que la alimentación sea suficiente para cubrir las exigencias y mantener el equilibrio del organismo.Que sea completa y variada en su composición con inclusión diaria de todos los nutrientes y en ciertas cantidades y pro...,no

56,¿Problemas para inscribir materias? Sabes cuándo inicias la carrera  pero no tienes idea de cuándo la vas a terminar. Este suele ser el problema más común de los estudiantes de la Universidad Autónoma de Santo Domingo (UASD)  donde algunas veces cursan una sola materia por semestre  obligándolos a retrasar la salida de esa casa de altos estudios.La proyección  los profesores o los horarios son la trilogía que suelen interferir en la meta del joven  y del mismo modo le provocan momentos de contrariedad y estrés.  ‘Teoría del huevo y la piedra’El profesor siempre tiene la razón. Este suele ser un pensamiento universal de los estudiantes  que  en su mayoría  sienten llevar las de perder ante cualquier situación que se presente. Pedro Acosta  psicólogo del consultorio Salud Integral   explica que el alumno suele sentirse humillado. “Esta teoría expone los problemas explícitamente; si la piedra (profesor) cae sobre el huevo (estudiante)   se romperá  pero si sucede viceversa sucederá lo mismo”.Añade que con una visión así ...,no

57,Cifras de cáncer de seno en el país Una de cada ocho mujeres padecerá cáncer de mama en algún momento de su vida. Esto indican las estadísticas globales de la enfermedad y en suelo local los números tampoco son muy alentadores. Andrés Lugo Vizcaíno  Jefe del Servicio de Tumores Mamarios del Instituto de Oncología Dr. Heriberto Pieter  revela que en 2013 esa institución contabilizó 527 casos de cáncer de seno  lo que representa cerca del 20% de todos  los diagnósticos. “Es el cáncer más frecuente que existe en la población femenina del país”  señala el médico. Lugo Vizcaíno explica que los datos son solo del oncológico porque el país carece de un registro nacional de tumores; sin embargo  las cifras tienen valor pues ese centro maneja entre un 60 y un 70% por ciento de la casuística nacional en cáncer. “En el Departamento de Cáncer de Mama del Oncológico se ven todos los casos de esta enfermedad que llegan a la institución. Se evalúan los casos  se diagnostican y luego se determina la vía a seguir  si es cirugía  quimi...,no

48,Dulce apoyo a la lucha contra el cáncer de mama A Yubelkis Castillo siempre le gustó cocinar y hace poco descubrió que también lleva ese talento en la sangre. “Hace poco me enteré que mi bisabuelo era panadero  así que ya sé de dónde viene esto”  comenta entre risas.La joven empresaria es una apasionada de los postres  y en especial de las galletas decoradas. “Me gustan por todo lo que se puede hacer con ellas y por lo bonitas y delicadas que resultan”  dice. También es un mercado creciente y por ello decidió en 2011 dejar de hornear galletas para regalo y comenzar a comercializarlas bajo el nombre de Rikuras. Y no le ha ido mal. Por esa misma razón ha decidido colaborar con quienes necesitan una mano amiga. “En octubre del año pasado decidí comenzar a hacer galletas con forma del lazo rosado que simboliza la lucha contra el cáncer de mama  y donar el 10% de las ventas a la Liga Dominicana contra el Cáncer”  narra. El proyecto resultó exitoso y este año Castillo repite la experiencia. De cada galleta vendida este mes  10 pesos se...,no

49,Nutrición en el paciente oncológico La nutriología es una disciplina médica transversal a todas las demás,no

50,Un llamado a la buena alimentación Alimentarse bien es un tema que preocupa a todos  por la importancia que reviste para el ser humano comer adecuadamente y así recibir los nutrientes que aporten beneficios a su salud.Esto es lo que mueve al doctor Felipe José Rodríguez  presidente de la Sociedad Dominicana de Nutriología Clínica (SDNC)  a motivar a la población a mantener sus hábitos alimenticios de una forma equilibrada a propósito de la celebración del Día Mundial de la Alimentación ayer. Rodríguez  quien además de nutricionista es cardiólogo  al hablar sobre el tema dijo que la buena nutrición inicia desde el campo  que es donde se cultivan los alimentos que llegan a cada uno de los hogares dominicanos. ConsumoLa preparación de los alimentos debe cumplir con algunos requisitos adecuados de manera que despierte el apetito del consumidor. Una higiene adecuada  un color de cocción bonito y bien definido son factores fundamentales para la presentación de un plato que llame la atención de quien lo va a ingerir  explic...,no

51,Los japoneses  la pasta y la ‘música de viento’ Han pasado ya ochenta y cinco años desde que el español Julio Camba escribió unas deliciosas páginas sobre la cocina italiana  y muy especialmente sobre la pasta  en el para mí más interesante y ameno de todos los libros sobre gastronomía escritos en castellano: “La casa de Lúculo o el arte de comer”.El autor  que prefería ser considerado periodista y no escritor  afirmaba que “lo más difícil de las pastas es el modo de comerlas”.Explicaba el procedimiento (heterodoxo  pues emplea la cuchara para apoyar el tenedor a fin de formar su “ovillo” de pasta) y concluía que  si se siguen sus instrucciones  “lograrán comer sus spaghetti de manera decorosa y  al mismo tiempo  distraerán a sus vecinos de mesa con un bonito número de circo”. No hace falta que les diga que Camba destilaba ironía.Las cosas han cambiado mucho. La gente se ha acostumbrado a los spaghetti  a los tagliatelle  a las pappardelle e incluso a pastas con franca tendencia a resbalar del tenedor  caso de los bucatini.Nadie ...,no

52,Las Bodas de Oro del Movimiento Familiar Cristiano (1964-2014) El Movimiento Familiar Cristiano cumple en este mes de octubre 50 años de haber sido reconocido como un movimiento de apostolado familiar de nuestra iglesia  después de la visita de nuestro fundador el reverendo Padre Pedro Richards (q.e.p.d.) a nuestro país.Y ¿cuál ha sido durante todo este tiempo el objetivo de este movimiento?Pues  ha sido nada más y nada menos que el capacitar a las familias (directamente  a las que integran el movimiento  indirectamente a otras) para que realicen sus valores esenciales: es decir  para que sean en medio de la sociedad una comunidad de amor  signo sacramental  la cual forma personas  educa en la fe y promueve el desarrollo integral de cada uno de sus miembros.En estos 50 años  ¿se ha cumplido este objetivo?Pienso que las parejas que pertenecen al MFC  en sus respectivos lugares  han sido de una forma u otra  ejemplo para sus comunidades. Por lo menos han aprendido que es trabajando en pareja como se puede evangelizar a la familia. El hombre y la ...,no

53,Yo vencí al cáncer El color que adorna la causa de la lucha contra el cáncer de mama no le hace honor a la experiencia de vivir la enfermedad. No es un momento color de rosa. Sin embargo tampoco tiene por qué vestirse de luto quien recibe un diagnóstico de la enfermedad. Hoy que se celebra el Día Mundial por la Lucha contra el Cáncer de Mama  cinco sobrevivientes: Francis  Norka  Belkis  Cristina y Denisse  comparten con LISTÍN DIARIO algo de sus historias y valiosos consejos que puedan ser de ayuda a algunas de las miles de mujeres que son diagnosticadas cada día con la enfermedad.Se dice que 1 de cada 8 mujeres recibirá la mala noticia en algún momento de su vida. Pero eso son sólo números. La realidad personal es distinta en cada caso  pero siempre trae tristes repercusiones que incluyen la pérdida de uno o ambos senos  los malestares de la quimioterapia  la caída del pelo  desafíos económicos  tristeza en las familias  divorcios y en ocasiones hasta la pérdida de un embarazo.  No es fácil  muchas ...,no

54,La moda te llama El día casi llega. La semana más esperada por los dominicanos fanáticos de la moda y el estilo inicia el lunes y promete  como en sus ocho ediciones anteriores  congregar lo más llamativo del diseño local y una importante representación internacional.Dominicana Moda 2014 arranca este lunes 20  y hasta el sábado 25  día del cierre  se propone demostrar el porqué su eslogan: “Aquí nacen las tendencias”.Aunque se trata del escenario más importante para la proyección del diseño local  el evento se caracteriza por cerrar siempre con una figura señera de la costura mundial. En este caso le corresponde a Naeem Khan  modista indio radicado en Estados Unidos.La sofisticación  el romanticismo y la femineidad caracterizan los diseños de Khan  quien  para más señas  ha vestido a figuras de la talla de Michelle Obama  la reina Noor de Jordania  Taylor Swift  Sarah Jessica Parker  Jennifer López y Penélope Cruz.Otras firmasAparte del diseñador indio  la semana de la moda contará con la participac...,no

55,Semana cultural dominicana en Barcelona Con el fin de generar espacios de encuentro  de convivencia y de promoción del arte y la cultura quisqueyana  se lleva a cabo en Barcelona la Quinta Semana Cultural Dominicana. Este proyecto  que tiene también como objetivo establecer un diálogo cultural entre la sociedad catalana  la comunidad dominicana y otros colectivos de Barcelona  es organizado  por la Asociación Sociocultural Dominicana  que preside Fior Metz Estévez. Impregnada de la alegría y el entusiasmo del pueblo dominicano  la jornada dio inicio el sábado con el recital de música “Voces Dominicanas”  con un elenco integrado por el tenor Roger Reyes  quien ofreció un repertorio compuesto por piezas clásicas  piezas del folklore y románticos boleros; Martha Bello  exintegrante del Coro Nacional en República Dominicana  y Carlos Paula. En tanto  la literatura y las artes plásticas fueron las protagonistas el martes con la presentación del libro “Si quieres filosofar” del escritor Alejandro Arvelo  introducido por el tamb...,no

56,Duelo corporal La psicooncología es la rama de la psicología que se encarga de analizar la conducta de pacientes que atraviesan por algún proceso de cáncer. Es una disciplina relativamente nueva  pero se ha convertido en una de las más actualizadas y consultadas por médicos y psicólogos que buscan respaldar emocionalmente a afectados por el cáncer  en este caso  cáncer de mama.A propósito del mes de concienciación y prevención del cáncer de mama  Yris Ciprián de Pérez  psicóloga clínica especializada en psicooncología  explica a LISTÍN DIARIO algunas alteraciones psicológicas que se asocian a los cambios en la apariencia física en pacientes oncológicos.“El cómo se siente un paciente oncológico va a depender de la elaboración que el paciente se haga de la enfermedad. Esto incluye el hecho de saber cómo el paciente recibió la información  de su sistema de creencias  del pronóstico de la enfermedad  de los tratamientos que va a recibir  y además de factores que están apegados al código sociocultural ...,no

57,Una gran muestra cubista en New York Más de 80 obras de Picasso  Juan Gris  Braque y Léger serán expuestas desde el 20 de octubre en el Metropolitan Museum de Nueva York  gracias a la donación de un millonario octogenario y coleccionista de arte cubista. Es la exposición más importante que en los últimos 30 años ha consagrado el Met a los grandes nombres del cubismo  precisó el museo. La colección del millonario y filántropo estadounidense Leonard Lauder  de 81 años  ha sido pacientemente formada desde 1976 y tiene un valor estimado de más de 1 000 millones de dólares. Lauder  uno de los hijos de Joseph y Estée Lauder  es cofundador de la multinacional Estée Lauder Inc  especializada en productos de belleza. Según el museo  ésta es la colección privada más importante del mundo y  además  es la primera vez que podrá ser mostrada en su totalidad al público  entre el 20 de octubre y el 16 de febrero. Cuenta con 34 obras del español Pablo Picasso (1881-1973)  17 del francés Georges Braque (1882-1963)  15 del español Juan G...,no

58,¡Yo soy chef! Hoy quiero compartir con ustedes algo esclarecedor y de gran importancia para el futuro de nuestro país. Estuve hablando con un grupo de estudiantes de cocina y me comentaban que estaban estudiando para obtener el título de chef  cosa que me dejó consternada  ya que este título no es entregado por ninguna escuela ni universidad del país  porque como tal no existe en el mundo.Todos estudiamos para ser cocineros  obtener técnicas  formarnos para ejercer un trabajo dignamente y poder mostrar nuestras habilidades. Se denomina cocinero a la persona que cocina por oficio y profesión. El chef es la persona a cargo de una cocina  el responsable de la creación de las recetas y del menú  del entrenamiento de personal y de supervisar toda la cocina. Un chef dirige al personal: cocineros  panaderos  carniceros  y a cada persona implicada en la preparación de los alimentos.Es una persona respetable que con sus años de trabajo  esfuerzo  dedicación y entrega dirigiendo una cocina  se ha ganado el...,no

47,CEI-RD también se viste de rosado A propósito del mes de la concienciación sobre el cáncer de mama  el Centro de Exportación e Inversión de la República Dominicana (CEI-RD) se sumó a la campaña “Luchemos hasta detenerlo” que realiza el Despacho de la Primera Dama.La plataforma de apoyo institucional incluye bajantes en la fachada de la sede alegóricos al tema  pantallas de comunicación  aplicaciones en redes sociales  folletos e información dentro de la página principal del CEI-RD. Al dejar iniciada la campaña a favor de la causa  Jean A. Rodríguez  director ejecutivo del CEI-RD  exhortó a sus colaboradores  de manera especial a las mujeres  a “hacer conciencia de este padecimiento”.,no

48,Yo vencí al cáncer El color que adorna la causa de la lucha contra el cáncer de mama no le hace honor a la experiencia de vivir la enfermedad. No es un momento color de rosa. Sin embargo tampoco tiene por qué vestirse de luto quien recibe un diagnóstico de la enfermedad. Hoy que se celebra el Día Mundial por la Lucha contra el Cáncer de Mama  cinco sobrevivientes: Francis  Norka  Belkis  Cristina y Denisse  comparten con LISTÍN DIARIO algo de sus historias y valiosos consejos que puedan ser de ayuda a algunas de las miles de mujeres que son diagnosticadas cada día con la enfermedad.Se dice que 1 de cada 8 mujeres recibirá la mala noticia en algún momento de su vida. Pero eso son sólo números. La realidad personal es distinta en cada caso  pero siempre trae tristes repercusiones que incluyen la pérdida de uno o ambos senos  los malestares de la quimioterapia  la caída del pelo  desafíos económicos  tristeza en las familias  divorcios y en ocasiones hasta la pérdida de un embarazo.  No es fácil  muchas ...,no

49,Semana cultural dominicana en Barcelona Con el fin de generar espacios de encuentro  de convivencia y de promoción del arte y la cultura quisqueyana  se lleva a cabo en Barcelona la Quinta Semana Cultural Dominicana. Este proyecto  que tiene también como objetivo establecer un diálogo cultural entre la sociedad catalana  la comunidad dominicana y otros colectivos de Barcelona  es organizado  por la Asociación Sociocultural Dominicana  que preside Fior Metz Estévez. Impregnada de la alegría y el entusiasmo del pueblo dominicano  la jornada dio inicio el sábado con el recital de música “Voces Dominicanas”  con un elenco integrado por el tenor Roger Reyes  quien ofreció un repertorio compuesto por piezas clásicas  piezas del folklore y románticos boleros; Martha Bello  exintegrante del Coro Nacional en República Dominicana  y Carlos Paula. En tanto  la literatura y las artes plásticas fueron las protagonistas el martes con la presentación del libro “Si quieres filosofar” del escritor Alejandro Arvelo  introducido por el tamb...,no

50,La moda te llama El día casi llega. La semana más esperada por los dominicanos fanáticos de la moda y el estilo inicia el lunes y promete  como en sus ocho ediciones anteriores  congregar lo más llamativo del diseño local y una importante representación internacional.Dominicana Moda 2014 arranca este lunes 20  y hasta el sábado 25  día del cierre  se propone demostrar el porqué su eslogan: “Aquí nacen las tendencias”.Aunque se trata del escenario más importante para la proyección del diseño local  el evento se caracteriza por cerrar siempre con una figura señera de la costura mundial. En este caso le corresponde a Naeem Khan  modista indio radicado en Estados Unidos.La sofisticación  el romanticismo y la femineidad caracterizan los diseños de Khan  quien  para más señas  ha vestido a figuras de la talla de Michelle Obama  la reina Noor de Jordania  Taylor Swift  Sarah Jessica Parker  Jennifer López y Penélope Cruz.Otras firmasAparte del diseñador indio  la semana de la moda contará con la participac...,no

51,Bingo benéfico ¿Quieres aportar a una obra de bien social y pasar una tarde entretenida? Tienes la oportunidad este miércoles 22  a las 4:30 de la tarde en el salón principal del Club Naco. Habrá un bingo benéfico  organizado por el Patronato de las Enfermedades Congénitas y Hereditarias (PECYH)  y tendrán rifas  música  bocadillos y premios especiales. ¿Verdad que te apetece asistir? Entonces llama al 809-533-9876 o al 809-274-8423 para adquirir la boleta de entrada.Taller de arreglos navideñosLa decoradora de eventos Ana María Brache prepara un taller de arreglos navideños para el 8 de noviembre. Me dice que podrás aprender a hacer tus propios arreglos. ¿Qué te parece? ¿Te animas? Llámala al 809-539-7067 o al 809-760-1569.Mary Rodríguez: primera modeloSi mi percepción de los hechos es correcta  la primera modelo dominicana que participó en desfiles internacionales fue Mary Rodríguez. A principios de la década del 70 exhibió ropa de Oscar De la Renta  al menos en Santo Domingo. Le perdí la pista ...,no

52,Matrimonios inconsumados  una entidad clínica PREGUNTAEstoy casada desde hace cinco años y no he podido sostener una relación sexual con coito  pues al momento de la penetración siento miedo  dolor y rigidez en las piernas. Mi pareja se siente muy frustrada porque piensa que no lo quiero; en cada intento se siente rechazado.RESPUESTALa situación que describe es de un matrimonio inconsumado. Es un trastorno que presenta una pareja que  pese al intentar la realización del coito  no puede lograr la penetración vaginal en un lapso de seis meses  pues como usted narra ya llevan cinco años. Comprendo lo mal que se deben sentir.Esta patología es una entidad clínica  puede ser orgánica provocada por enfermedades como inflamación de la pelvis  endometriosis y por ansiedad sexual asociada con una inadecuada educación sexual; es posible que creciera con la idea de que el sexo es pecaminoso. En esta disfunción  como en todas  se trata a la pareja.Este trastorno está asociado también al vaginismo (contracción del músculo pubococcígeo que se...,no

53,¿Puedo morir por un ataque de asma? PREGUNTARecientemente me dijeron que un adolescente había tenido un fuerte ataque de asma y murió  mi pregunta es ¿es posible morir por asma?Alexandra M.RESPUESTAEstimada Alexandra:Desgraciadamente la respuesta es sí. Hay un largo listado de factores relacionados con el riesgo de morir por asma:- Factores relacionados con las características del asma: grado de severidad  pérdida de función pulmonar  etc.- Factores relacionados con el paciente: incumplimiento de los tratamientos (frecuente en los adolescentes)  miedo a determinadas medicinas  vergüenza de usar los medicamentos frente a los amigos  poco conocimiento de su asma  etc.- Factores dependientes del sistema sanitario: accesibilidad a medicamentos (nuestro país es uno de los países de América Latina con precios de medicamentos más caros)  gratuidad o no  etc.Los padres pueden hacer muchísimas cosas para prevenir la muerte por asma y una de las más importantes es seguir los consejos médicos. Si tiene dudas  consulte siempre a ...,no

54,La circuncisión y prevención del VIH La circuncisión es un procedimiento quirúrgico que consiste en cortar o extirpar una parte del prepucio (piel que cubre el glande)  dejándolo descubierto. Los motivos por los que se realiza la circuncisión van desde razones médicas hasta religiosas y culturales.En occidente  la causa médica principal por la cual se realiza dicho procedimiento es la fimosis (es cuando el prepucio o piel no puede retraerse hacia atrás  lo que le produce molestias al paciente). La parafimosis es otra causa médica  y es lo contrario a la fimosis  el prepucio se queda atrapado en la parte de atrás y no puede deslizarse hacia delante lo que produce edema y por ende hay que hacer la circuncisión. La última causa médica es el prepucio redundante o presencia de mucha piel.La circuncisión se menciona desde el siglo V a. C. por el historiador griego Herodoto.Al hacer la circuncisión conseguimos tener mejor higiene  ya que no se acumula esmegma  pero también reduce de manera importante la trasmisión del VIH  po...,no

55,Hipnosis y olas de calo Time (7/11  Sifferlin) informó sobre casos de estudios recientes de la Baylor University  los cuales fueron publicados en el Journal of Clinical and Experimental Hypnosis (internacional) y describen cómo la terapia de relajación por hipnosis ayudó a tratar a varones mayores de 69 años con “olas de calor”. Usando hipnosis con un terapeuta y también autohipnosis los pacientes “tuvieron una reducción de un 94% de las ‘olas de calor’ y un 87% de aumento en la calidad del sueño”.,no

56,Idolatrar la riqueza “Lo que has acumulado  ¿de quién será?”. Hay una regla de oro en los bienes que poseemos y acumulamos  y que por regla general pocos cumplen. Si alguien tiene guardado o almacenado en un lugar algún bien material y no lo utiliza en dos o tres meses  es innecesario mantenerlo allí; procede desprenderse de él. La otra cara de la idolatría está en acumular riquezas  que a fin de cuentas nadie sabe en manos de quién caerán.,no

57,Insuficiencia cardíaca Cuando el corazón no bombea la suficiente cantidad de sangre para abastecer a los demás órganos y músculos del cuerpo  entonces se habla de insuficiencia cardiaca. La cantidad de muertes al año por esta terrible enfermedad en República Dominicana es alarmante.Durante una entrevista con LISTÍN DIARIO  la cardióloga Viviana Navas  miembro del Cleveland Clinic  explica algunas características de este padecimiento que no escatima clase social ni color de piel.A juicio de Navas  cualquier factor externo o biológico que interfiera en la circulación puede ser una causa para el desarrollo de la insuficiencia cardíaca.  La especialista afirma que algunas enfermedades pueden perjudicar directamente el músculo cardíaco  y que de esa manera deteriora la capacidad de contracción y de bombeo de sangre a las demás partes del cuerpo.  ALERTA: CUIDA TU CORAZÓNCada día en República Dominicana se registran más casos de personas que sufren de  insuficiencia cardíaca. Algunos la padecen por cuestiones b...,no

58,Infecciones virales se relacionan con el síndrome de Sjögren Científicos australianos descubrieron un vínculo entre las infecciones virales comunes y el síndrome de Sjˆgren  la segunda enfermedad autoinmune más común y que afecta a un 3% de la población  sobre todo a mujeres  informó la prensa local.Los investigadores de la Universidad de Australia Occidental y el Instituto Lions Eye encontraron que la infección crónica citomegalovirus (CMV) puede desencadenar el síndrome de Sjˆgren  una enfermedad que afecta a las glándulas que producen humedad en el cuerpo y provoca sequedad en los ojos y la boca.El CMV  que pertenece a la familia del herpesvirus  provoca síntomas similares a la gripe en las personas saludables  pero en las personas con problemas inmunológicos  puede causar enfermedades graves.Un 80% de la población de los países desarrollados está afectada por el CMV  lo que puede desencadenar la autoinmunidad.“Lo que hemos descubierto es que una infección viral común puede realmente provocar una enfermedad autoinmune”  dijo la investigado...,no

59,La escoliosis idiopática del adolescente en RD La escoliosis es una desviación de la columna vertebral en el plano coronal (hacia los lados) que es por lo que normalmente los pacientes son llevados al especialista de la columna.En realidad se trata de una deformidad tridimensional de la columna pues afecta los tres planos: el axial  coronal y sagital  o sea que se desvía hacia los lados (coronal); el perfil (sagital) de la columna se pierde  que es cuando vemos el paciente de lado  y las vértebras rotan (axial)  lo que produce la deformidad que más preocupa a los pacientes  que es la giba causada por la deformación de las costillas y que aumenta cuando el paciente se inclina. Normalmente la razón por la que los pacientes acuden a la consulta es estética  pero en lo que nos concierne médicamente hablando es por las consecuencias a futuro que puede producir ésta  pues una escoliosis -cuando sobrepasa los 60 grados- comienza a producir compresión en el pulmón y en el corazón haciendo que estos órganos sufran cor-pulmonale y una con...,no

60,Adultos tienen alimentación deficiente Los adultos de todo el mundo no consumen la cantidad de frutas y vegetales que necesitan y la mayoría tiene por lo menos que duplicar su consumo actual de frutas y vegetales para cubrir la recomendación mínima de la Organización Mundial de la Salud (OMS) de cinco porciones (400 gramos) por día.Así concluyó el Reporte Global de Fitonutrientes  propiedad de Amway  presentado por la firma Nutrilite la semana pasada en Ciudad de México.Según el reporte  la inmensa mayoría de los adultos (del 60 a 87% en 13 regiones geográficas) no cubren la recomendación de la OMS y pierden importantes beneficios de nutrición y salud. En conferencia de prensa  Amit Chandra  gerente de Grupo de Cromatografía de la división de Investigación y Desarrollo de Amway  declaró que el vacío nutricional entre la cantidad recomendada de frutas y vegetales debe ser atendido ya que la mayoría de los adultos del mundo no recibe la cantidad o variedad necesaria de fitonutrientes (compuestos orgánicos presentes en frut...,no

61,Células madre y telómeros  tema de conferencia Las células madre adultas y los telómeros serán el tema central de una conferencia organizada por el Centro Nuvi Global.La conferencia  impartida por Víctor Chávez  procedente de California  Estados Unidos  está dirigida al público general. Tiene como finalidad mostrar los beneficios de las células madre adultas y su impacto en el rejuvenecimiento humano  y al mismo tiempo explicar cómo preservar los telóremos  unidades del ADN que protegen el sistema inmunológico.Chávez establecerá  asimismo  las diferencias entre las células madre embrionarias y las células madre adultas.La cita es el próximo domingo 26 a las 10:00 de la mañana  en el Club Deportivo Naco de Santo Domingo. El californiano disertará también en el centro Alianza Cibaeña  de Santiago  el lunes 27 a partir de las 7:00 p.m. y el viernes 24 en el Centro de Eventos La Carreta  de La Romana  a partir de la misma hora.,no

62,Depresión e interacción farmacológica La depresión es la segunda causa de discapacidad mundial y se estima que para el 2020 será la segunda enfermedad en incidencia a escala mundial. Afecta tanto a hombres como mujeres  aunque se evidencia más en ellas.Hasta hace una década  la depresión era considerada una enfermedad psicológica  sin embargo  estudios recientes demuestran que tiene su origen en una alteración de algunas sustancias químicas en el cerebro  como la serotonina  norepinefrina y dopamina  que juegan un papel muy importante en la estabilidad del estado de ánimo.Así lo informó el doctor Sheldon H. Preskorn  consultor de la Fundación Menninger en clínica psicofarmacológica. Preskorn indicó que cuando se produce un desequilibrio en la producción de estas sustancias  aparece la depresión y  si esta se vuelve crónica  el sistema nervioso sufre cambios dramáticos que alteran la función del cerebro y son capaces de disminuir la cantidad de neuronas (células encargadas de la recepción y envío de estímulos a través de...,no

